orthogroup	n	avg_bp_length
OG0001002	3	1412.2105263157894
OG0001003	3	960.1578947368421
OG0001004	3	865.2631578947369
OG0001005	3	1275.9473684210527
OG0001006	3	1398
OG0001007	3	2323.8947368421054
OG0001008	3	772.5
OG0001009	3	1044
OG0001010	3	485.2894736842105
OG0001011	3	869.6052631578947
OG0001012	3	672
OG0001013	3	1884
OG0001014	3	1263.2368421052631
OG0001015	3	2364.7105263157896
OG0001016	3	278.5945945945946
OG0001017	3	1377
OG0001018	3	1404.4736842105262
OG0001019	3	1113.090909090909
OG0001020	3	372
OG0001021	3	2352
OG0001022	3	2279.2894736842104
OG0001023	3	774
OG0001024	3	1029
OG0001025	3	1275
OG0001026	3	1176
OG0001027	3	2320.184210526316
OG0001028	3	247.94594594594594
OG0001029	3	1344
OG0001030	3	1796.2105263157894
OG0001031	3	933.4736842105264
OG0001032	3	471
OG0001033	3	352.57894736842104
OG0001034	3	433.2631578947368
OG0001035	3	871.3421052631579
OG0001036	3	1007.5263157894736
OG0001037	3	2577.2368421052633
OG0001038	3	632.0526315789474
OG0001039	3	711
OG0001040	3	885.5526315789474
OG0001041	3	713.2894736842105
OG0001042	3	1051.5
OG0001043	3	366.1578947368421
OG0001044	3	612
OG0001045	3	526.8157894736842
OG0001046	3	1011.3947368421053
OG0001047	3	1313.842105263158
OG0001048	3	2914.5
OG0001049	3	2085
OG0001050	3	494.61538461538464
OG0001051	3	1423.5
OG0001052	3	273
OG0001053	3	1801.1842105263158
OG0001054	3	1827
OG0001055	3	1743.8684210526317
OG0001056	3	1046.7631578947369
OG0001057	3	462
OG0001058	3	906
OG0001059	3	1394.842105263158
OG0001060	3	2317.5
OG0001061	3	273.94736842105266
OG0001062	3	811.6578947368421
OG0001063	3	938.2105263157895
OG0001064	3	821.5263157894736
OG0001065	3	1035
OG0001066	3	660
OG0001067	3	636
OG0001068	3	943.0263157894736
OG0001069	3	957.1578947368421
OG0001070	3	951
OG0001071	3	759
OG0001072	3	329.6756756756757
OG0001073	3	1014.7894736842105
OG0001074	2	579
OG0001075	3	1569.972972972973
OG0001076	3	555
OG0001077	3	444
OG0001078	3	996.1578947368421
OG0001079	3	320.75
OG0001080	3	551.3684210526316
OG0001081	3	1216.1351351351352
OG0001082	3	740.6842105263158
OG0001083	3	516.4736842105264
OG0001084	3	571.8648648648649
OG0001085	3	1791
OG0001086	3	1146.8684210526317
OG0001087	3	1454.921052631579
OG0001088	3	1325.6756756756756
OG0001089	3	416.7631578947368
OG0001090	3	2443.5789473684213
OG0001091	3	621
OG0001092	3	674.8421052631579
OG0001093	3	153
OG0001094	3	655.8157894736842
OG0001095	3	1300.1052631578948
OG0001096	3	750
OG0001097	3	1239
OG0001098	3	1284
OG0001099	3	2522.6052631578946
OG0001100	6	1107.219512195122
OG0001101	3	1311
OG0001102	3	1068.157894736842
OG0001103	3	1006.2631578947369
OG0001104	3	1248.157894736842
OG0001105	3	1574.3684210526317
OG0001106	3	360.7105263157895
OG0001107	3	350.60526315789474
OG0001108	3	786
OG0001109	3	540
OG0001110	3	608.0526315789474
OG0001111	3	2151
OG0001112	3	406.10526315789474
OG0001113	3	783
OG0001114	3	489
OG0001115	3	2270.5263157894738
OG0001116	3	293.44736842105266
OG0001117	3	207
OG0001118	3	1164
OG0001119	3	1537.7368421052631
OG0001120	3	636.4736842105264
OG0001121	3	865.0263157894736
OG0001122	3	1752.9473684210527
OG0001123	3	306
OG0001124	3	510
OG0001125	3	939
OG0001126	3	180
OG0001127	3	314.2894736842105
OG0001128	3	184.3421052631579
OG0001129	3	810.7105263157895
OG0001130	3	925.3421052631579
OG0001131	3	694.3421052631579
OG0001132	3	1197
OG0001133	3	665.2105263157895
OG0001134	3	637.1842105263158
OG0001135	3	314.44736842105266
OG0001136	3	310.57894736842104
OG0001137	3	2367.5526315789475
OG0001138	3	497.36842105263156
OG0001139	3	300.63157894736844
OG0001140	3	865.6578947368421
OG0001141	3	1212.157894736842
OG0001142	3	1918.5
OG0001143	3	492
OG0001145	3	568.0263157894736
OG0001147	3	441
OG0001148	3	1294.875
OG0001149	3	502.14285714285717
OG0001150	3	654
OG0001151	3	1941
OG0001152	3	288
OG0001153	3	295.8157894736842
OG0001154	3	315
OG0001155	3	309.63157894736844
OG0001156	3	2471.684210526316
OG0001157	3	673.5
OG0001158	3	806.921052631579
OG0001159	3	1160.2105263157894
OG0001160	3	1062.2368421052631
OG0001161	3	933.7894736842105
OG0001162	3	858.5526315789474
OG0001163	3	393.94736842105266
OG0001164	3	488.05263157894734
OG0001165	3	762
OG0001166	3	882
OG0001167	3	1398
OG0001168	3	903.5526315789474
OG0001169	3	297
OG0001170	3	394.9736842105263
OG0001171	3	465
OG0001172	3	452.60526315789474
OG0001173	3	429.1578947368421
OG0001174	3	1029
OG0001175	3	876
OG0001176	3	1412.2894736842106
OG0001177	4	978.5294117647059
OG0001178	3	918.1578947368421
OG0001179	3	1254
OG0001180	3	413.05263157894734
OG0001181	3	818.6842105263158
OG0001182	3	930.1578947368421
OG0001183	3	521.2105263157895
OG0001184	3	1124.842105263158
OG0001185	3	293.6666666666667
OG0001186	3	531
OG0001187	3	1278
OG0001188	3	1341
OG0001189	2	779.75
OG0001191	3	182.66666666666666
OG0001192	3	413.60526315789474
OG0001193	3	1475.842105263158
OG0001194	3	1526.6052631578948
OG0001195	3	2565
OG0001196	3	434.60526315789474
OG0001197	3	918.7105263157895
OG0001198	3	1520.1315789473683
OG0001199	3	489.86842105263156
OG0001200	3	1047
OG0001201	3	1427.4473684210527
OG0001204	3	374.5263157894737
OG0001205	3	252
OG0001206	3	384.94736842105266
OG0001207	3	537.2368421052631
OG0001208	3	246
OG0001209	3	1106.625
OG0001210	3	1029.6315789473683
OG0001211	3	974.4473684210526
OG0001212	3	229.57894736842104
OG0001213	3	628.578947368421
OG0001214	3	740.6842105263158
OG0001215	3	669
OG0001216	3	334.6578947368421
OG0001217	3	795
OG0001218	3	977.0526315789474
OG0001219	3	1051.1052631578948
OG0001220	3	593.2894736842105
OG0001221	3	366.7105263157895
OG0001222	3	988.421052631579
OG0001223	2	246.09375
OG0001224	3	1394.4857142857143
OG0001225	3	816.3947368421053
OG0001226	3	244.85294117647058
OG0001227	3	152.02702702702703
OG0001228	3	547.1142857142858
OG0001230	3	747.6857142857143
OG0001231	3	1674
OG0001232	3	862.6578947368421
OG0001233	3	330.3157894736842
OG0001234	3	1815.157894736842
OG0001235	3	745.578947368421
OG0001236	3	547.578947368421
OG0001237	3	1257.7105263157894
OG0001238	3	867.9473684210526
OG0001239	3	853.4571428571429
OG0001240	3	401.8378378378378
OG0001241	3	252.35294117647058
OG0001242	3	1204.0263157894738
OG0001243	3	646.578947368421
OG0001244	3	635.6842105263158
OG0001245	3	1691.1315789473683
OG0001246	3	854.5263157894736
OG0001248	3	3246.0789473684213
OG0001249	3	330.7105263157895
OG0001250	6	889.0833333333334
OG0001251	3	981.8333333333334
OG0001252	3	492
OG0001253	3	894.7894736842105
OG0001254	2	329
OG0001255	3	738.5526315789474
OG0001256	3	196.96153846153845
OG0001258	2	318.79411764705884
OG0001259	3	1467.1764705882354
OG0001260	2	1151.2105263157894
OG0001261	3	328.0285714285714
OG0001262	3	309.2368421052632
OG0001263	3	380.6363636363636
OG0001264	3	1308
OG0001265	3	6240.6
OG0001266	3	389.7692307692308
OG0001267	3	1225.2972972972973
OG0001268	3	892.7368421052631
OG0001271	3	1401
OG0001272	3	2205
OG0001275	2	280.741935483871
OG0001276	3	354.39473684210526
OG0001277	3	806.9090909090909
OG0001279	3	919.2972972972973
OG0001281	3	1231.9736842105262
OG0001284	3	1921.0645161290322
OG0001285	4	1607.5714285714287
OG0001286	3	752.53125
OG0001287	3	254.07692307692307
OG0001288	3	423.6857142857143
OG0001289	3	1362.46875
OG0001290	3	1905.25
OG0001292	3	641.6363636363636
OG0001294	2	399.96774193548384
OG0001295	3	402.77142857142854
OG0001296	3	666
OG0001297	3	945.3243243243244
OG0001298	3	689.921052631579
OG0001299	3	1803.5172413793102
OG0001300	3	284.4642857142857
OG0001302	2	1254.3214285714287
OG0001303	3	870.0909090909091
OG0001304	3	168.71052631578948
OG0001305	3	222.42857142857142
OG0001306	3	381.10714285714283
OG0001307	3	504.10714285714283
OG0001308	3	516
OG0001309	3	314.44444444444446
OG0001311	3	1389
OG0001312	3	2207.4827586206898
OG0001313	3	617.5555555555555
OG0001314	4	511.61538461538464
OG0001315	3	798.4444444444445
OG0001316	3	519
OG0001317	3	1341.6176470588234
OG0001320	2	1117.6764705882354
OG0001321	3	627.3636363636364
OG0001322	3	550.25
OG0001323	3	2286.310344827586
OG0001326	2	335.52
OG0001327	4	249
OG0001328	3	371.5
OG0001329	3	317
OG0001330	3	1031.8846153846155
OG0001333	3	1122
OG0001334	3	519
OG0001335	3	1054.695652173913
OG0001338	2	299.45454545454544
OG0001340	2	148
OG0001348	2	1379.590909090909
OG0001351	4	433.2
OG0001356	3	720.75
OG0001358	3	141.8709677419355
OG0001360	2	905.3478260869565
OG0001362	3	298.2
OG0001363	3	305.76
OG0001364	3	199.22727272727272
OG0001371	2	396
OG0001374	3	407.8695652173913
OG0001377	5	296.125
OG0001380	3	842.375
OG0001381	3	1870.857142857143
OG0001386	3	1683.9130434782608
OG0001387	4	397.5
OG0001390	6	1366.92
OG0001392	2	376.95652173913044
OG0001395	4	138.13636363636363
OG0001397	3	538.5714285714286
OG0001398	3	239.5
OG0001400	3	180.6
OG0001402	3	872.1
OG0001406	2	1525.5
OG0001407	3	606
OG0001408	3	1130.7
OG0001409	3	554.2105263157895
OG0001410	5	784
OG0001411	4	243
OG0001412	3	453
OG0001414	3	426.7142857142857
OG0001417	3	282.75
OG0001418	3	1371.45
OG0001419	3	385.57894736842104
OG0001421	2	543.4
OG0001422	4	314.2857142857143
OG0001423	3	1393.7142857142858
OG0001424	3	476.14285714285717
OG0001427	3	616.8333333333334
OG0001428	2	377.14285714285717
OG0001429	3	993.1578947368421
OG0001430	3	270
OG0001431	3	549.1578947368421
OG0001432	3	1036.6666666666667
OG0001433	3	342
OG0001434	3	935.8333333333334
OG0001435	3	426
OG0001436	3	190.58823529411765
OG0001437	3	265.94117647058823
OG0001439	3	588.8571428571429
OG0001440	3	1132.05
OG0001442	5	790.421052631579
OG0001444	3	1587.3333333333333
OG0001445	3	495
OG0001446	3	525.8333333333334
OG0001447	2	396.625
OG0001448	2	1093.25
OG0001449	2	303.5625
OG0001450	3	256.125
OG0001451	3	897.15
OG0001455	2	190.57894736842104
OG0001458	3	404.11764705882354
OG0001459	3	585.1666666666666
OG0001460	3	315
OG0001461	3	350.11764705882354
OG0001465	3	1483.2
OG0001471	3	339
OG0001474	2	291
OG0001477	3	752.2857142857143
OG0001478	3	1029.9473684210527
OG0001489	3	416.36842105263156
OG0001493	6	602.8421052631579
OG0001495	3	409.5
OG0001497	3	354
OG0001501	4	1052.8
OG0001525	2	222.33333333333334
OG0001531	2	277.8
OG0001544	2	183
OG0001560	3	838
OG0001565	4	584.7272727272727
OG0001594	3	187.5
OG0001602	3	408.9230769230769
OG0001610	3	362.57142857142856
OG0001612	3	301.6363636363636
OG0001626	3	300
OG0001651	3	411
OG0001660	7	451.6666666666667
OG0001696	3	309.6666666666667
OG0001710	3	406.2
OG0001715	3	151
OG0001717	3	1027.5
OG0001734	3	296
OG0001762	3	211.125
OG0001764	2	381
OG0001826	3	500.25
OG0001827	4	507.42857142857144
OG0001828	3	222
OG0001855	3	237
OG0001888	3	390
OG0001889	3	120
OG0001890	2	271.5
OG0001912	3	1056
OG0001926	2	241.5
OG0001928	3	223.2
OG0001929	5	585
OG0001930	3	571.8
OG0001981	3	182.25
OG0001982	3	454.5
OG0001984	2	438.75
OG0001985	2	793.5
OG0002006	4	204
OG0002057	2	465
OG0002079	3	183
OG0002080	3	150
OG0002081	3	417
OG0002082	3	168
OG0002083	3	199
OG0002084	3	174
OG0002085	3	387
OG0002086	3	384
OG0002087	3	138
OG0002088	3	260
OG0002089	3	177
OG0002090	3	108
OG0002091	3	96
OG0002092	3	99
OG0002093	3	156
OG0002094	3	96
OG0002095	3	141
OG0002096	3	249
OG0002097	3	285
OG0002098	3	225
OG0002099	3	186
OG0002100	3	90
OG0002101	3	194
OG0002102	3	181
OG0002103	3	321
OG0002104	3	129
OG0002105	3	372
OG0002106	3	225
OG0002107	3	225
OG0002108	2	198
OG0002109	3	612
OG0002110	3	228
OG0002111	3	417
OG0002112	3	576
OG0002113	3	513
OG0002114	3	429
OG0002115	3	300
OG0002116	2	391
OG0002117	2	225
OG0002306	2	177
OG0002307	2	267
OG0002308	2	138
OG0002309	2	291
OG0002310	2	156
OG0002311	2	757.5
OG0002312	2	576
OG0002313	2	141
OG0002314	2	537
OG0002315	2	822
OG0002316	2	162
OG0002317	2	219
